,SI,SD,TSS
1,9.627430535452884,1.870377895656026,1.0
31,7.962020331723311,2.5515882731417157,1.0
61,8.165285281446035,3.18092248601578,1.0
91,9.235703999222697,1.9560071834305177,1.0
121,9.790567182533685,1.6859331055913387,1.0
151,8.608317800548894,2.0509081299783967,1.0
181,7.2790203374217715,2.1270031234751303,1.0
211,7.980066734060005,2.509883223972328,1.0
241,9.165616709521865,2.7241900664083873,1.0
271,8.970337988877986,2.4981183567676633,1.0
301,10.640601773837057,1.2297319467079764,1.0
331,9.806251245270783,1.963991625881686,1.0
361,9.106739576083047,2.1899028721023606,1.0
391,9.71689235597242,2.740993205179529,1.0
421,7.176869637648719,2.4322810495619946,1.0
451,8.784915117420166,2.2497906017071987,1.0
481,9.15495499844318,2.5189453242022646,1.0
511,9.51493088978715,1.4367772381965012,1.0
541,9.968569379942897,1.157391361598412,1.0
571,8.464580806458084,1.9882752445975753,1.0
601,8.71604430221581,2.4113118730341125,1.0
631,8.295496496438734,2.1497590611273756,1.0
661,7.135524696872173,3.0763706283640624,1.0
691,9.244906639966919,2.203649692955278,1.0
721,8.188312380883044,1.9101031485658737,1.0
751,9.84325085566682,1.7346116281889568,1.0
781,10.010107462987028,2.9166028187542303,1.0
811,8.517281536804667,2.1290726701134277,1.0
841,10.042004472817517,2.466962813539511,1.0
871,8.543200750113925,1.8682309815500484,1.0
901,8.826822859951667,1.5189980175546143,1.0
931,7.635673312056639,2.2385940793617363,1.0
961,9.558920945789463,1.989188381961484,1.0
991,9.165179802355402,1.6888796485368112,1.0
1021,9.504368427222802,2.3281969196558654,1.0
1051,8.882380010034048,2.2319796691493297,1.0
1081,8.355928744738293,2.4426122795457514,1.0
1111,8.626650012447671,2.043775198377518,1.0
1141,7.176832591704761,2.6238385160381483,1.0
1171,8.370905631431679,2.1225163991077194,1.0
1201,8.481434881767113,2.673027420296779,1.0
1231,8.244137285900237,2.1125824582544777,1.0
1261,7.355151594936285,2.7182707293157304,1.0
1291,8.460222334858779,2.554412048429788,1.0
1321,10.276455734618146,1.4762679371764926,1.0
1351,8.898414933201895,2.26059077494556,1.0
1381,8.881153654140018,2.456851352874494,1.0
1411,9.707589629172451,2.2266391951342515,1.0
1441,9.661341420861245,2.081353260677591,1.0
1471,9.467445346835587,2.8284400706412476,1.0
1501,9.872422434690245,1.6002689889571555,1.0
1531,9.145541269065198,2.5327802928155267,1.0
1561,7.886743842286009,1.8269130805104088,1.0
1591,10.04111273828244,1.079759665268314,1.0
1621,8.443312336813454,2.6548249100410652,1.0
1651,9.096462131041529,2.6521226898402306,1.0
1681,10.060313960468994,1.5978504636537543,1.0
1711,9.679704332439291,1.9628268841290577,1.0
1741,9.211661815946478,2.5406170159502706,1.0
1771,8.180811589144401,2.5934484984943795,1.0
